"255","Consultant  Anaplan (H/F) | Casablanca (Maroc)","Deloitte Nearshore:Membre de Deloitte Touche Tohmatsu Limited (264 000 collaborateurs dans le monde), Deloitte SA mobilise en France 11 300 collaborateurs au service de clients...","Au sein de cette activité, l'équipe du centre de compétence Anaplan est en forte croissance et accompagne ses clients issus de..."," du 31/05/2022 au 31/07/2022","Banque / Finance","Gestion projet / Etudes / R&D","De 1 à 3 ans                                            ","Bac +5 et plus                                            ","CDI","https://www.rekrute.com/offre-emploi-consultant-anaplan-hf-recrutement-deloitte-nearshore-casablanca-138364.html","2022-05-31 00:00:00"
"256","Conseiller Clientèle Franco-anglophone | Marrakech (Maroc)","Débutez votre carrière dès le premier jour chez nous !Phone Group grandit, et devient MajorelNous sommes Majorel, acteur mondial de...","Pour maintenir notre position de leader mondial de la gestion de relation clients, nous faisons appel à tes Super pouvoirs de conseil et de..."," du 31/05/2022 au 31/07/2022","Centre d'appel","Administration des ventes / SAV","Débutant                                            ","Bac                                            ","CDI","https://www.rekrute.com/offre-emploi-conseiller-clientele-franco-anglophone-recrutement-majorel-marrakech-138348.html","2022-05-31 00:00:00"
"257","Directeur de restaurant H/F | Tout le Maroc (Maroc)","McDonald's Maroc:McDonald’s Maroc est une entreprise 100% marocaine. Notre mission est d’offrir une expérience agréable, facile et conviviale pour...","Responsable d’un centre de profit, il est garant de la gestion globale du restaurant : managériale, opérationnelle, financière,..."," du 31/05/2022 au 23/07/2022","Hôtellerie / Restauration","Hôtellerie / Restauration (métiers de)","De 5 à 10 ans                                            ","Bac +5 et plus                                            ","CDI","https://www.rekrute.com/offre-emploi-directeur-de-restaurant-hf-recrutement-mcdonalds-maroc-tout-le-maroc-138098.html","2022-05-31 00:00:00"
"258","Manager | Meknès (Maroc)","McDonald's Maroc:McDonald’s Maroc est une entreprise 100% marocaine. Notre mission est d’offrir une expérience agréable, facile et conviviale pour...","Le manager  ( Le 2ème assistant) est le garant d’une bonne gestion du restaurant, il veille tout le temps sur la qualité, le service,..."," du 31/05/2022 au 23/07/2022","Centre d'appel","Hôtellerie / Restauration (métiers de)","De 1 à 3 ans                                            ","Bac +2                                            ","CDI","https://www.rekrute.com/offre-emploi-manager-recrutement-mcdonalds-maroc-meknes-138091.html","2022-05-31 00:00:00"
"259","Manager | Fès (Maroc)","McDonald's Maroc:McDonald’s Maroc est une entreprise 100% marocaine. Notre mission est d’offrir une expérience agréable, facile et conviviale pour...","Le manager  ( Le 2ème assistant) est le garant d’une bonne gestion du restaurant, il veille tout le temps sur la qualité, le service,..."," du 31/05/2022 au 26/06/2022","Centre d'appel","Hôtellerie / Restauration (métiers de)","De 1 à 3 ans                                            ","Bac +2                                            ","CDI","https://www.rekrute.com/offre-emploi-manager-recrutement-mcdonalds-maroc-fes-137180.html","2022-05-31 00:00:00"
"260","Data Scientist Senior | Casablanca (Maroc)","Attijariwafa bank est le premier groupe bancaire et financier du Maghreb et un acteur financier de référence en Afrique.En plus de...","Rattaché(e) au Marketing Stratégique, vous serez amené à développer une approche structurée d’Analytics de la..."," du 31/05/2022 au 31/07/2022","Banque / Finance","Gestion projet / Etudes / R&D","De 5 à 10 ans                                            ","Bac +5 et plus                                            ","CDI","https://www.rekrute.com/offre-emploi-data-scientist-senior-recrutement-attijariwafa-bank-casablanca-138361.html","2022-05-31 00:00:00"
"261","ingénieur support Applicatif | casablanca (Maroc)","Sofrecom Services Maroc:Vous êtes à la recherche d’une nouvelle opportunité de carrière ? C’est le moment opportun de postuler et...","Pour accompagner nos projets au niveau de centre de services international à Casablanca, nous recrutons un ingénieur support qui aura pour..."," du 31/05/2022 au 31/07/2022","Informatique","Informatique / Electronique","De 3 à 5 ans                                            ","Bac +5 et plus                                            ","CDI","https://www.rekrute.com/offre-emploi-ingenieur-support-applicatif-recrutement-sofrecom-services-maroc-casablanca-138363.html","2022-05-31 00:00:00"
"262","Expert Idéation et Smart-up | Casablanca (Maroc)","Attijariwafa bank:Avec son modèle de banque universelle, sa dimension panafricaine, la complémentarité de ses métiers et ses expertises solides,...","Au sein de l’entité Innovation, en tant qu'Expert Idéation et Smart-up, vous contribuerez au développement du dispositif..."," du 31/05/2022 au 31/07/2022","Banque / Finance","Banque (métiers de la)","De 5 à 10 ans                                            ","Bac +5 et plus                                            ","CDI","https://www.rekrute.com/offre-emploi-expert-ideation-et-smart-up-recrutement-attijariwafa-bank-casablanca-138362.html","2022-05-31 00:00:00"
"263","Trader | Casablanca (Maroc)","Attijariwafa bank:Avec son modèle de banque universelle, sa dimension panafricaine, la complémentarité de ses métiers et ses expertises solides,...","Rattaché(e) à la Banque de Financement et d’investissement Groupe, en tant que Trader, vos missions principales seront les suivantes..."," du 31/05/2022 au 19/06/2022","Banque / Finance","Banque (métiers de la)","De 1 à 3 ans                                            ","Bac +5 et plus                                            ","CDI","https://www.rekrute.com/offre-emploi-trader-recrutement-attijariwafa-bank-casablanca-136934.html","2022-05-31 00:00:00"
"264","Expert I-Lab | Casablanca (Maroc)","Attijariwafa bank:Avec son modèle de banque universelle, sa dimension panafricaine, la complémentarité de ses métiers et ses expertises solides,...","Rattaché(e) à notre Lab Innovation, vous accompagnez les différents Métiers du Groupe à concrétiser et..."," du 31/05/2022 au 19/06/2022","Banque / Finance","Banque (métiers de la)","De 3 à 5 ans                                            ","Bac +5 et plus                                            ","CDI","https://www.rekrute.com/offre-emploi-expert-i-lab-recrutement-attijariwafa-bank-casablanca-136931.html","2022-05-31 00:00:00"
"265","Chef de projet / Transformation | Casablanca (Maroc)","Attijariwafa bank:Avec son modèle de banque universelle, sa dimension panafricaine, la complémentarité de ses métiers et ses expertises solides,...","Rattaché(e) à la Direction Transformation, vous êtes en charge de Concevoir et développer un produit selon la..."," du 31/05/2022 au 19/06/2022","Banque / Finance","Gestion projet / Etudes / R&D","De 3 à 5 ans                                            ","Bac +5 et plus                                            ","CDI","https://www.rekrute.com/offre-emploi-chef-de-projet-transformation-recrutement-attijariwafa-bank-casablanca-136932.html","2022-05-31 00:00:00"
"266","Expert Idéation et Smart-up | Casablanca (Maroc)","Attijariwafa bank:Avec son modèle de banque universelle, sa dimension panafricaine, la complémentarité de ses métiers et ses expertises solides,...","Au sein de l’entité Innovation, en tant qu'Expert Idéation et Smart-up, vous contribuerez au développement du dispositif..."," du 31/05/2022 au 19/06/2022","Banque / Finance","Banque (métiers de la)","De 5 à 10 ans                                            ","Bac +5 et plus                                            ","CDI","https://www.rekrute.com/offre-emploi-expert-ideation-et-smart-up-recrutement-attijariwafa-bank-casablanca-136933.html","2022-05-31 00:00:00"
"267","Directeur de projets / Transformation | Casablanca (Maroc)","Attijariwafa bank:Avec son modèle de banque universelle, sa dimension panafricaine, la complémentarité de ses métiers et ses expertises solides,...","Rattaché(e) à la Direction de la Transformation, vous ferez partie d'un des Programmes structurants de la banque en tant que «..."," du 31/05/2022 au 04/07/2022","Banque / Finance","Banque (métiers de la)","De 5 à 10 ans                                            ","Bac +5 et plus                                            ","CDI","https://www.rekrute.com/offre-emploi-directeur-de-projets-transformation-recrutement-attijariwafa-bank-casablanca-137353.html","2022-05-31 00:00:00"
"268","Conseiller Clientèle (H/F) | Casablanca (Maroc)","Attijariwafa bank:Avec son modèle de banque universelle, sa dimension panafricaine, la complémentarité de ses métiers et ses expertises solides,...","En tant que Conseiller Clientèle, votre rôle principalement sera d'assurer l’accueil de la clientèle et la gestion de son..."," du 31/05/2022 au 04/07/2022","Banque / Finance","Banque (métiers de la)","Débutant                                            ","Bac +5 et plus                                            ","CDI","https://www.rekrute.com/offre-emploi-conseiller-clientele-hf-recrutement-attijariwafa-bank-casablanca-137356.html","2022-05-31 00:00:00"
"269","Service Delivery Officer | Rabat Salé (Maroc)","AXA Group Operations Maroc:AXA Group Operations – Centre opérationnel d’excellence du Groupe AXA.Chez AXA, notre mission est de donner aux gens les moyens de vivre...","CONTEXTELa Direction de la Qualité du Système d’Information a pour mission transversale de piloter et d’assurer la performance de..."," du 31/05/2022 au 31/07/2022","Assurance / Courtage","Production / Qualité / Sécurité / Maintenance","De 1 à 3 ans                                            ","Bac +5 et plus                                            ","CDI","https://www.rekrute.com/offre-emploi-service-delivery-officer-recrutement-axa-group-operations-maroc-rabat-sale-138360.html","2022-05-31 00:00:00"
"270","DIRECTEUR DE PROJET MS ERP Dynamics AX / FinOps OU D365 OU DYNAMICS CRM | Casablanca (Maroc)","Preci:Nous sommes un cabinet de recrutement spécialisé dans les Cadres et Dirigeants pour le secteur IT.","Concevoir une solution technique à partir de spécifications fonctionnelles détailléesRédiger une documentation..."," du 31/05/2022 au 26/06/2022","Informatique","Informatique / Electronique","De 1 à 3 ans                                            ","Bac +5 et plus                                            ","CDI","https://www.rekrute.com/offre-emploi-directeur-de-projet-ms-erp-dynamics-ax-finops-ou-d365-ou-dynamics-crm-recrutement-preci-casablanca-137182.html","2022-05-31 00:00:00"
"271","Senior Data Engineer (Casablanca) | casablanca (Maroc)","Preci:Nous sommes un cabinet de recrutement spécialisé dans les Cadres et Dirigeants pour le secteur IT.","Vos responsabilités:- Innover. Vous travaillerez avec une équipe composée de consultants, data scientists, créatifs..."," du 31/05/2022 au 26/06/2022","Informatique","Informatique / Electronique","De 5 à 10 ans                                            ","Bac +5 et plus                                            ","CDI","https://www.rekrute.com/offre-emploi-senior-data-engineer-casablanca-recrutement-preci-casablanca-137183.html","2022-05-31 00:00:00"
"272","Consultant OU Développeur Dynamics CRM/AX ou D365 | Casablanca (Maroc)","Preci:Nous sommes un cabinet de recrutement spécialisé dans les Cadres et Dirigeants pour le secteur IT.","Consultant MICROSOFT ERP Dynamics CRMConcevoir une solution technique à partir de spécifications fonctionnelles..."," du 31/05/2022 au 26/06/2022","Informatique","Informatique / Electronique","De 1 à 3 ans                                            ","Bac +5 et plus                                            ","CDI","https://www.rekrute.com/offre-emploi-consultant-ou-developpeur-dynamics-crmax-ou-d365-recrutement-preci-casablanca-137181.html","2022-05-31 00:00:00"
"273","Consultant Sage avec Evolution vers poste Sap ou Microsoft | Casablanca (Maroc)","Preci:Nous sommes un cabinet de recrutement spécialisé dans les Cadres et Dirigeants pour le secteur IT.","Vos missions consistent à :- Auditer, analyser et définir le cadre de déploiement des solutions,- Mettre en place les logiciels,-..."," du 31/05/2022 au 26/06/2022","Informatique","Informatique / Electronique","De 1 à 3 ans                                            ","Bac +5 et plus                                            ","CDI","https://www.rekrute.com/offre-emploi-consultant-sage-avec-evolution-vers-poste-sap-ou-microsoft-recrutement-preci-casablanca-137173.html","2022-05-31 00:00:00"
"274","SENIOR CONSULTANT FONCTIONNEL OU TECHNIQUE SAP TOUS DOMAINES | Casablanca (Maroc)","Preci:Nous sommes un cabinet de recrutement spécialisé dans les Cadres et Dirigeants pour le secteur IT.","Intégré au sein d’une de notre équipe sur un projet, vous interviendrez chez nos clients afin de leur proposer des solutions les..."," du 31/05/2022 au 26/06/2022","Informatique","Informatique / Electronique","De 3 à 5 ans                                            ","Bac +5 et plus                                            ","CDI","https://www.rekrute.com/offre-emploi-senior-consultant-fonctionnel-ou-technique-sap-tous-domaines-recrutement-preci-casablanca-137172.html","2022-05-31 00:00:00"
"275","English Customer Advisers (Automotive Sector) | CASABLANCA (Maroc)","Sitel Group est leader mondial des services intégrés au cœur de l’Expérience Client. Nous sommes...","As a Customer Care Agent on behalf of a leading company in the automotive sector, you will have to answer calls and emails with the main objective of..."," du 31/05/2022 au 31/07/2022","Centre d'appel","Call Centers (métiers de)","Moins de 1 an                                            ","Bac                                            ","CDI","https://www.rekrute.com/offre-emploi-english-customer-advisers-automotive-sector-recrutement-sitel-group-casablanca-138359.html","2022-05-31 00:00:00"
"276","EXPERT TECHNIQUE .NET/REACT (H/F) | Rabat (Maroc)","SQLI Maroc:Notre mission depuis 30 ans ? Être présent au bon moment !?Notre expertise ? Accompagner nos clients à capter l’attention de...","En tant qu'Expert Technique, vous aurez comme principales missions :Conception et AnalyseEstimation des charges de développements et de..."," du 31/05/2022 au 31/07/2022","Informatique","Informatique / Electronique","De 5 à 10 ans                                            ","Bac +5 et plus                                            ","CDI","https://www.rekrute.com/offre-emploi-expert-technique-.netreact-hf-recrutement-sqli-maroc-rabat-138356.html","2022-05-31 00:00:00"
"277","Chargé(e) de recrutement IT ( H/F) | Casablanca (Maroc)","Confidentiel:Société basée à Casablanca recrute un(e) Chargé(e) de recrutement IT (H/F) en CDD.","Gestion du sourcing et sélection des CVs sur les differents job boards,Qualification téléphonique des..."," du 31/05/2022 au 31/07/2022","Internet / Multimédia","RH / Personnel / Formation","De 1 à 3 ans                                            ","Bac +5 et plus                                            ","CDD","https://www.rekrute.com/offre-emploi-chargee-de-recrutement-it-hf-recrutement-confidentiel-casablanca-138358.html","2022-05-31 00:00:00"
"278","Intégrateur HTML/CSS | Rabat (Maroc)","OBS:Partenaire des entreprises en France et dans le monde, Orange Business Services est présent dans plus de 160 pays et territoires et dispose du...","Vos principales missions consistent à :Monter et intégrer les pages en HTML/CSS/BootstrapConcevoir des écrans HTML/Bootstrap..."," du 31/05/2022 au 12/06/2022","Informatique","Informatique / Electronique","De 1 à 3 ans                                            ","Bac +5 et plus                                            ","CDI","https://www.rekrute.com/offre-emploi-integrateur-htmlcss-recrutement-obs-rabat-136652.html","2022-05-31 00:00:00"
"279","Responsable Logistique | Casablanca (Maroc)","Confidentiel:Une grande société basée à Casablanca Leader dans son domaine cherche un(e) Responsable Logistique.","Dans le cadre des orientations Générales de l'entreprise à développer et à maintenir un service de qualité..."," du 31/05/2022 au 31/07/2022","Transport / Messagerie / Logistique","Logistique / Transport (métiers de)","De 5 à 10 ans                                            ","Bac +5 et plus                                            ","CDI","https://www.rekrute.com/offre-emploi-responsable-logistique-recrutement-confidentiel-casablanca-138355.html","2022-05-31 00:00:00"
"280","Développeur Fullstack JAVA/ANGULAR (H/F) | Casablanca (Maroc)","Atos est un leader international de la transformation digitale avec 107 000 collaborateurs et un chiffre d’affaires annuel de plus de 11 milliards...","En tant que développeur Fullstack, vos principales missions sont : <br>   •  Assurer la conception et le développement des..."," du 31/05/2022 au 24/07/2022","Informatique","Informatique / Electronique","De 1 à 3 ans                                            ","Bac +5 et plus                                            ","CDI","https://www.rekrute.com/offre-emploi-developpeur-fullstack-javaangular-hf-recrutement-atos-casablanca-137344.html","2022-05-31 00:00:00"
"281","Chargé de conformité CEE | Casablanca (Maroc)","Le groupe Leyton est un cabinet de conseil international axé sur le financement de l'innovation et dédié à aider les...","Dans le cadre du développement de Leyton Maroc, nous recherchons actuellement, pour la BU Energie  des Chargés de Conformité CEE..."," du 31/05/2022 au 24/07/2022","Conseil / Etudes","Environnement (métiers de l')","Moins de 1 an                                            ","Bac +3                                            ","CDI","https://www.rekrute.com/offre-emploi-charge-de-conformite-cee-recrutement-leyton-casablanca-138132.html","2022-05-31 00:00:00"
"282","Responsable Achats Locaux | CASABLANCA (Maroc)","Ventec:Leader du marché de traitement de l’air au Maroc, le Groupe est composé de 5 entreprises qui couvrent 6 grands métiers : La...","Nous recrutons un Responsable Achats Locaux qui aura pour principales missions :- Gérer les achats du groupe et s’assurer que le produit..."," du 31/05/2022 au 31/07/2022","Energie","Achats / Supply Chain","De 5 à 10 ans                                            ","Bac +5 et plus                                            ","CDI","https://www.rekrute.com/offre-emploi-responsable-achats-locaux-recrutement-ventec-casablanca-138354.html","2022-05-31 00:00:00"
"283","Assistante de Direction Anglophone | Casablanca (Maroc)","GO RH Maroc: Nous sommes un cabinet de conseil en recrutement engagés auprès des TPE, PME et grandes entreprises en pleine développement afin...","Rattachée au Directeur Général, vos principales missions seront :Assurer l’accueil téléphonique et..."," du 31/05/2022 au 31/07/2022","Autres services","Assistanat de Direction / Services Généraux","De 5 à 10 ans                                            ","Bac +4                                            ","CDI","https://www.rekrute.com/offre-emploi-assistante-de-direction-anglophone-recrutement-go-rh-maroc-casablanca-138353.html","2022-05-31 00:00:00"
"284","Business Development Manager (F/H) | Casablanca (Maroc)","GO RH Maroc: Nous sommes un cabinet de conseil en recrutement engagés auprès des TPE, PME et grandes entreprises en pleine développement afin...","Vos principales missions seront :Assurer une prospection, attirer de nouveaux clients et partenaires international et national.Détecter les..."," du 31/05/2022 au 31/07/2022","Autres services","Commercial / Vente / Export","De 5 à 10 ans                                            ","Bac +5 et plus                                            ","CDI","https://www.rekrute.com/offre-emploi-business-development-manager-fh-recrutement-go-rh-maroc-casablanca-138352.html","2022-05-31 00:00:00"
"285","Responsable logistique | CASABLANCA (Maroc)","Ventec:Leader du marché de traitement de l’air au Maroc, le Groupe est composé de 5 entreprises qui couvrent 6 grands métiers : La...","Nous recrutons un Responsable logistique qui aura pour principales missions :- Piloter et optimiser les flux logistiques, en fonction des objectifs..."," du 31/05/2022 au 31/07/2022","Distribution","Logistique / Transport (métiers de)","De 5 à 10 ans                                            ","Bac +5 et plus                                            ","CDI","https://www.rekrute.com/offre-emploi-responsable-logistique-recrutement-ventec-casablanca-138351.html","2022-05-31 00:00:00"
"286","Responsable Prospection Immobilière (Expérience dans la Distribution Exigée) | Tout le Maroc (Maroc)","Groupe Label'Vie:Créé en 1986 et côté à la Bourse de Casablanca depuis 2008, le Groupe marocain LabelVie est un acteur économique de...","Affecté à la direction expansion, votre rôle est de contribuer au développement de l'activité immobilière par la..."," du 31/05/2022 au 31/07/2022","Distribution","Commercial / Vente / Export","De 3 à 5 ans                                            ","Bac +5 et plus                                            ","CDI","https://www.rekrute.com/offre-emploi-responsable-prospection-immobiliere-experience-dans-la-distribution-exigee-recrutement-groupe-labelvie-tout-le-maroc-138350.html","2022-05-31 00:00:00"
"287","Conseillers Clients Francophones -Secteur de l’Automobile | Agadir (Maroc)","Webhelp Maroc: Webhelp est leader européen de l’externalisation de la relation client. Fort de ses 55 000 collaborateurs, Webhelp...","Rigoureux et passionnés par l’automobile, vous aurez pour mission de conseiller et répondre aux différentes questions des..."," du 31/05/2022 au 19/06/2022","Centre d'appel","Call Centers (métiers de)","Moins de 1 an                                            ","Bac                                            ","Autre","https://www.rekrute.com/offre-emploi-conseillers-clients-francophones--secteur-de-lautomobile-recrutement-webhelp-maroc-agadir-136951.html","2022-05-31 00:00:00"
"288","Stagiaire communication | Technopolis (Maroc)","Sofrecom Services Maroc:Vous êtes à la recherche d’une nouvelle opportunité de carrière ? C’est le moment opportun de postuler et...","Assurer la production et la mise en forme des supports de communication internes et externes.Participer à l'animation et au..."," du 31/05/2022 au 31/07/2022","Communication / Evénementiel","Communication / Publicité / RP","Débutant                                            ","Bac +2                                            ","Stage","https://www.rekrute.com/offre-emploi-stagiaire-communication-recrutement-sofrecom-services-maroc-technopolis-138349.html","2022-05-31 00:00:00"
"289","Head of Operations Call center | Agadir (Maroc)","Webhelp Maroc: Webhelp est leader européen de l’externalisation de la relation client. Fort de ses 55 000 collaborateurs, Webhelp...","Pour le compte de notre client, leader sur le secteur des technologies de communication, nous recrutons un responsable d’activités/Head of..."," du 31/05/2022 au 13/07/2022","Centre d'appel","Call Centers (métiers de)","De 3 à 5 ans                                            ","Bac +4                                            ","CDI","https://www.rekrute.com/offre-emploi-head-of-operations-call-center-recrutement-webhelp-maroc-agadir-137737.html","2022-05-31 00:00:00"
"290","Directeur d’activités franco-anglophone | Marrakech (Maroc)","Webhelp Maroc: Webhelp est leader européen de l’externalisation de la relation client. Fort de ses 55 000 collaborateurs, Webhelp...","Le/la directeur/directrice d’activités pilote et coordonne les projets et moyens humains de son périmètre en respectant les..."," du 31/05/2022 au 13/07/2022","Centre d'appel","Call Centers (métiers de)","De 3 à 5 ans                                            ","Bac +4                                            ","CDI","https://www.rekrute.com/offre-emploi-directeur-dactivites-franco-anglophone-recrutement-webhelp-maroc-marrakech-137735.html","2022-05-31 00:00:00"
"291","Stagiaire assistant comptable (Stage Rémunéré) | Rabat (Maroc)","Webhelp Maroc:Webhelp est leader européen de l’externalisation de la relation client. Fort de ses 55 000 collaborateurs, Webhelp accompagne plus de 500 clients...","Rattaché(e) au chef comptable, vous serez chargé(e ) d’assister le service comptabilité dans toutes les taches concernant le suivi..."," du 31/05/2022 au 13/07/2022","Comptabilité / Audit","Gestion / Comptabilité / Finance","Débutant                                            ","Bac +5 et plus                                            ","Stage","https://www.rekrute.com/offre-emploi-stagiaire-assistant-comptable-stage-remunere-recrutement-webhelp-maroc-rabat-137724.html","2022-05-31 00:00:00"
"292","Responsable de recrutement des conseillers clients, franco-anglophone | Rabat (Maroc)","Webhelp Maroc: Webhelp est leader européen de l’externalisation de la relation client. Fort de ses 55 000 collaborateurs, Webhelp...","En tant que Responsable de recrutement des conseillers clients vos principales missions sont :  Acteur clé de l’expérience..."," du 31/05/2022 au 21/06/2022","Centre d'appel","RH / Personnel / Formation","De 3 à 5 ans                                            ","Bac +4                                            ","CDI","https://www.rekrute.com/offre-emploi-responsable-de-recrutement-des-conseillers-clients-franco-anglophone-recrutement-webhelp-maroc-rabat-137016.html","2022-05-31 00:00:00"
"293","Responsable Réseau | Rabat (Maroc)","Webhelp Maroc:Webhelp est leader européen de l’externalisation de la relation client. Fort de ses 55 000 collaborateurs, Webhelp accompagne plus de 500 clients...","Rattachement hiérarchique : Directeur des opérations IT.Rattachement fonctionnel : Directeur des opérations IT.Objectifs de..."," du 31/05/2022 au 21/06/2022","Informatique","Informatique / Electronique","De 5 à 10 ans                                            ","Bac +5 et plus                                            ","CDI","https://www.rekrute.com/offre-emploi-responsable-reseau-recrutement-webhelp-maroc-rabat-137028.html","2022-05-31 00:00:00"
"294","Consultant SIRH | casablanca (Maroc)","Confidentiel:Notre société est un éditeur et intégrateur de logiciel informatique, leader dans son domaine. Nous recherchons un...","Les missions sont les suivantes : Aide au Lancement et Pilotage de projets SIRH Intégration et paramétrage de la..."," du 31/05/2022 au 31/07/2022","Informatique","Informatique / Electronique","De 3 à 5 ans                                            ","Bac +5 et plus                                            ","CDI","https://www.rekrute.com/offre-emploi-consultant-sirh-recrutement-confidentiel-casablanca-138384.html","2022-05-31 00:00:00"
"295","Commercial immobilier | casablanca (Maroc)","Confidentiel:Notre société est une grande structure en immobilier reconnu au Maroc.","Le poste proposé aura à la fois des missions de prospection, de négociation, de vente et locations de produits immobiliers sur..."," du 31/05/2022 au 31/07/2022","Immobilier / Promoteur / Agence","Administration des ventes / SAV","De 3 à 5 ans                                            ","Bac +4                                            ","CDI","https://www.rekrute.com/offre-emploi-commercial-immobilier-recrutement-confidentiel-casablanca-138381.html","2022-05-31 00:00:00"
"296","Chargé de marketing et communication | casablanca (Maroc)","Confidentiel:Notre structure est une grande entreprise dans le domaine de l'immobilier reconnu .Nous sommes actuellement à la recherche d'un(e)...","Les missions pour  chargé(e) marketing & communication H/F seront les suivantes :  - Mise en place d’un plan..."," du 31/05/2022 au 31/07/2022","Immobilier / Promoteur / Agence","Marketing","De 3 à 5 ans                                            ","Bac +5 et plus                                            ","CDI","https://www.rekrute.com/offre-emploi-charge-de-marketing-et-communication-recrutement-confidentiel-casablanca-138379.html","2022-05-31 00:00:00"
"297","Deutschsprachige Reservierungsagent | Rabat (Maroc)","Sitel Group est leader mondial des services intégrés au cœur de l’Expérience Client. Nous sommes présents dans 29...","Unser multinationales Unternehmen rekrutiert Kundendienstmitarbeiter, die Anrufe für eine große Hotelkette entgegennehmen, um Hotelaufenthalte zu..."," du 31/05/2022 au 31/07/2022","Centre d'appel","Call Centers (métiers de)","Débutant                                            ","Bac                                            ","CDI","https://www.rekrute.com/offre-emploi-deutschsprachige-reservierungsagent-recrutement-sitel-group-rabat-138347.html","2022-05-31 00:00:00"
"298","Los agentes de habla hispana que recibieron una llamada para un proyecto sanitario | Rabat (Maroc)","Sitel Group est leader mondial des services intégrés au cœur de l’Expérience Client. Nous sommes présents...","Nuestra compañía multinacional está reclutando representantes de servicio al cliente de habla hispana para la recepción de..."," du 31/05/2022 au 31/07/2022","Centre d'appel","Call Centers (métiers de)","Moins de 1 an                                            ","Bac                                            ","CDI","https://www.rekrute.com/offre-emploi-los-agentes-de-habla-hispana-que-recibieron-una-llamada-para-un-proyecto-sanitario-recrutement-sitel-group-rabat-138346.html","2022-05-31 00:00:00"
"299","Bilingual Call Center Team Manager (ENG/FR) | Rabat (Maroc)","ABOUT US -Learn, Lead & Grow at Sitel Group®We believe experiences are everything, and that happy associates are successful ones. That’s...","SUMMARY OF RESPONSIBILITIES - Ensure that calls are handled professionally.Provide direction and guidance to guarantee the consistent..."," du 31/05/2022 au 31/07/2022","Centre d'appel","Administration des ventes / SAV","De 1 à 3 ans                                            ","Bac +2                                            ","CDI","https://www.rekrute.com/offre-emploi-bilingual-call-center-team-manager-engfr-recrutement-sitel-group-rabat-138345.html","2022-05-31 00:00:00"
"300","Téléconseillers Germanophones | Rabat (Maroc)","Sitel Group est leader mondial des services intégrés au cœur de l’Expérience Client. Nous sommes présents dans 25...","Unser multinationales Unternehmen rekrutiert Kundendienstmitarbeiter, die Anrufe für eine große Hotelkette entgegennehmen, um Hotelaufenthalte zu..."," du 31/05/2022 au 31/07/2022","Centre d'appel","Call Centers (métiers de)","Moins de 1 an                                            ","Bac                                            ","CDI","https://www.rekrute.com/offre-emploi-teleconseillers-germanophones-recrutement-sitel-group-rabat-138344.html","2022-05-31 00:00:00"
"301","Conseillers Commerciaux | Kenitra (Maroc)","Webhelp Maroc:Webhelp est leader européen de l’externalisation de la relation client. Fort de ses 55 000 collaborateurs, Webhelp accompagne plus de 500 clients...","Véritable acteur du développement du portefeuille client confié, tu auras pour mission de commercialiser des produit et/ou..."," du 31/05/2022 au 31/07/2022","Centre d'appel","Call Centers (métiers de)","Débutant                                            ","Bac                                            ","CDI","https://www.rekrute.com/offre-emploi-conseillers-commerciaux-recrutement-webhelp-maroc-kenitra-138331.html","2022-05-31 00:00:00"
"302","Ingénieur Full Stack Angular / NodeJS- Freelance | Rabat (Maroc)","WeLinK est un cabinet de Conseil & Consulting IT fondé en 2011, spécialisé dans le Placement/Head Hunting de freelances IT.WeLink...","Pour le compte de notre client, multinationale spécialisée dans l'infogérance et l'intégration informatique, nous..."," du 31/05/2022 au 10/07/2022","Informatique","Informatique / Electronique","De 3 à 5 ans                                            ","Bac +5 et plus                                            ","Freelance","https://www.rekrute.com/offre-emploi-ingenieur-full-stack-angular-nodejs--freelance-recrutement-welink-rabat-137612.html","2022-05-31 00:00:00"
"303","Pilote d'exploitation | Casablanca (Maroc)","Capgemini est un leader mondial, responsable et multiculturel, regroupant 325 000 personnes dans plus de 50 pays. Partenaire stratégique des...","Mission: L’équipe Mutualisée délivre une prestation de pilotage d’exploitation informatique en 24/7 tout en respectant ses..."," du 31/05/2022 au 31/07/2022","Informatique","Informatique / Electronique","De 1 à 3 ans                                            ","Bac +2                                            ","CDI","https://www.rekrute.com/offre-emploi-pilote-dexploitation-recrutement-capgemini-casablanca-138340.html","2022-05-31 00:00:00"
"304","Commercial en télévente SENIOR | RABAT (Maroc)","Créée en 2010, Accytime SARL AU accompagne ses clients dans leurs projets d’externalisation, en apportant un support dans divers...","Sous les directives superviseur et directeur des opérations vous aurez comme missions de : :Emission et réception..."," du 31/05/2022 au 31/07/2022","Centre d'appel","Call Centers (métiers de)","De 3 à 5 ans                                            ","Bac +3                                            ","CDI","https://www.rekrute.com/offre-emploi-commercial-en-televente-senior-recrutement-accytime-rabat-138339.html","2022-05-31 00:00:00"
